unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.4,1.0,0.819047619047619,0.819047619047619,0.0,nearest_centroid,val
0.45,1.0,0.819047619047619,0.819047619047619,0.0,nearest_centroid,val
0.5,0.9976190476190476,0.8210023866348448,0.819047619047619,0.0023809523809523725,nearest_centroid,val
0.55,0.9619047619047619,0.8267326732673267,0.7952380952380952,0.03809523809523807,nearest_centroid,val
0.6000000000000001,0.9380952380952381,0.8299492385786802,0.7785714285714286,0.06190476190476191,nearest_centroid,val
0.65,0.9071428571428571,0.84251968503937,0.7642857142857142,0.09285714285714286,nearest_centroid,val
0.7000000000000001,0.8761904761904762,0.8478260869565217,0.7428571428571429,0.12380952380952381,nearest_centroid,val
0.75,0.8452380952380952,0.856338028169014,0.7238095238095238,0.15476190476190477,nearest_centroid,val
0.8,0.8142857142857143,0.8742690058479532,0.7119047619047619,0.18571428571428572,nearest_centroid,val
0.8500000000000001,0.7738095238095238,0.8861538461538462,0.6857142857142857,0.22619047619047616,nearest_centroid,val
0.9,0.7166666666666667,0.8970099667774086,0.6428571428571429,0.2833333333333333,nearest_centroid,val
0.9500000000000001,0.6333333333333333,0.9323308270676691,0.5904761904761905,0.3666666666666667,nearest_centroid,val
1.0,0.0,,0.0,1.0,nearest_centroid,val
0.0,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.05,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.1,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.15000000000000002,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.2,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.25,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.30000000000000004,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.35000000000000003,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.4,1.0,0.780952380952381,0.780952380952381,0.0,nearest_centroid,test
0.45,0.9976190476190476,0.7828162291169452,0.780952380952381,0.0023809523809523725,nearest_centroid,test
0.5,0.9976190476190476,0.7828162291169452,0.780952380952381,0.0023809523809523725,nearest_centroid,test
0.55,0.9833333333333333,0.7917675544794189,0.7785714285714286,0.01666666666666672,nearest_centroid,test
0.6000000000000001,0.9523809523809523,0.8,0.7619047619047619,0.04761904761904767,nearest_centroid,test
0.65,0.9261904761904762,0.8020565552699229,0.7428571428571429,0.07380952380952377,nearest_centroid,test
0.7000000000000001,0.9,0.8095238095238095,0.7285714285714285,0.09999999999999998,nearest_centroid,test
0.75,0.861904761904762,0.8093922651933702,0.6976190476190476,0.13809523809523805,nearest_centroid,test
0.8,0.8142857142857143,0.8245614035087719,0.6714285714285714,0.18571428571428572,nearest_centroid,test
0.8500000000000001,0.7619047619047619,0.8375,0.638095238095238,0.23809523809523814,nearest_centroid,test
0.9,0.6714285714285714,0.8652482269503546,0.580952380952381,0.3285714285714286,nearest_centroid,test
0.9500000000000001,0.5928571428571429,0.891566265060241,0.5285714285714286,0.40714285714285714,nearest_centroid,test
1.0,0.0,,0.0,1.0,nearest_centroid,test
0.0,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
0.05,1.0,0.9904761904761905,0.9904761904761905,0.0,logistic_regression,val
