unknown_threshold,coverage,known_accuracy,overall_accuracy_with_unknown_as_incorrect,unknown_rate,method,split
0.8500000000000001,0.9261904761904762,1.0,0.9261904761904762,0.07380952380952377,linear_svm,test
0.9,0.8023809523809524,1.0,0.8023809523809524,0.19761904761904758,linear_svm,test
0.9500000000000001,0.5452380952380952,1.0,0.5452380952380952,0.4547619047619048,linear_svm,test
1.0,0.0,,0.0,1.0,linear_svm,test
0.0,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.05,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.1,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.15000000000000002,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.2,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.25,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.30000000000000004,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.35000000000000003,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.4,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.45,1.0,1.0,1.0,0.0,random_forest_or_gradient_boosting,test
0.5,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,random_forest_or_gradient_boosting,test
0.55,0.9976190476190476,1.0,0.9976190476190476,0.0023809523809523725,random_forest_or_gradient_boosting,test
0.6000000000000001,0.9928571428571429,1.0,0.9928571428571429,0.0071428571428571175,random_forest_or_gradient_boosting,test
0.65,0.9904761904761905,1.0,0.9904761904761905,0.00952380952380949,random_forest_or_gradient_boosting,test
0.7000000000000001,0.9809523809523809,1.0,0.9809523809523809,0.01904761904761909,random_forest_or_gradient_boosting,test
0.75,0.9642857142857143,1.0,0.9642857142857143,0.0357142857142857,random_forest_or_gradient_boosting,test
0.8,0.95,1.0,0.95,0.050000000000000044,random_forest_or_gradient_boosting,test
0.8500000000000001,0.9166666666666666,1.0,0.9166666666666666,0.08333333333333337,random_forest_or_gradient_boosting,test
0.9,0.8547619047619047,1.0,0.8547619047619047,0.14523809523809528,random_forest_or_gradient_boosting,test
0.9500000000000001,0.7214285714285714,1.0,0.7214285714285714,0.2785714285714286,random_forest_or_gradient_boosting,test
1.0,0.33095238095238094,1.0,0.33095238095238094,0.6690476190476191,random_forest_or_gradient_boosting,test
0.0,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.05,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.1,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.15000000000000002,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.2,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.25,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.30000000000000004,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.35000000000000003,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.4,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.45,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.5,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.55,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
0.6000000000000001,1.0,1.0,1.0,0.0,feature_statistics_fusion,test
